,Order ID,Date,Customer Type,Product Category,Product Name,Quantity Sold,Unit Price,Total Sales,Region,Payment Method,Customer Age,Discount,Shipping Cost,Delivery Time (Days)
705,603,2024-01-04,New,Electronics,Electronics Product 603,4,1026.3,3492,Europe,Credit Card,56,10,15.33,2
706,1077,2024-01-28,Returning,Electronics,Electronics Product 1077,2,408.1,594,Asia,PayPal,27,5,11.11,7
707,1779,2024-01-10,New,Home Appliances,Home Appliances Product 1779,3,976.6,2394,North America,PayPal,52,18,17.86,3
708,1128,2024-01-19,Returning,Home Appliances,Home Appliances Product 1128,5,301.7,1220,Europe,PayPal,23,8,5.77,6
709,2059,2024-01-15,New,Home Appliances,Home Appliances Product 1394,3,775.5,1887,,PayPal,45,5,14.65,4
710,1786,2024-01-17,Returning,Electronics,Electronics Product 1786,1,884.5,815,North America,PayPal,32,0,6.95,4
711,1718,2024-01-09,New,Clothing,Clothing Product 1718,1,359.20000000000005,183,Asia,Credit Card,51,8,17.62,5
712,55,2024-01-26,New,Home Appliances,Home Appliances Product 55,3,948.8,2292,Europe,Credit Card,55,13,18.48,4
713,1000,2024-01-11,New,Electronics,Electronics Product 1000,3,1126.1,2895,Asia,Credit Card,20,18,16.11,2
714,1615,2024-01-26,New,Clothing,Clothing Product 1615,5,158.89999999999998,130,North America,Credit Card,32,0,13.29,6
715,979,2024-01-20,Returning,Home Appliances,Home Appliances Product 979,2,727.6,1082,Asia,PayPal,49,0,18.66,7
716,1646,2024-01-27,New,Home Appliances,Home Appliances Product 1646,2,356.9,618,Europe,Credit Card,39,10,4.79,3
717,1575,2024-01-16,New,Clothing,Clothing Product 1575,1,892.6,751,North America,PayPal,25,13,14.16,2
718,190,2024-01-11,New,Electronics,Electronics Product 190,3,199.3,468,Europe,Credit Card,57,4,4.33,3
719,1576,2024-01-17,New,Home Appliances,Home Appliances Product 1576,2,837.2,1406,Europe,PayPal,51,2,13.42,5
720,1283,2024-01-24,Returning,Clothing,Clothing Product 1283,2,345.0,600,Asia,PayPal,51,7,4.5,5
721,1876,2024-01-17,Returning,Electronics,Electronics Product 1876,2,121.5,114,Asia,PayPal,20,2,6.45,7
722,1854,2024-01-25,Returning,Home Appliances,Home Appliances Product 1854,1,104.0,25,Europe,Credit Card,22,6,7.9,3
723,1092,2024-01-13,Returning,Electronics,Electronics Product 1092,4,611.8,1688,Asia,PayPal,42,4,18.98,5
724,1939,2024-01-20,Returning,Home Appliances,Home Appliances Product 1939,4,381.1,1144,Europe,Credit Card,55,1,9.51,2
725,542,2024-01-03,New,Home Appliances,Home Appliances Product 542,2,1140.5,1984,Asia,Credit Card,58,2,14.85,3
726,1140,2024-01-01,New,Clothing,Clothing Product 1140,3,977.0,2436,North America,Credit Card,53,7,16.5,6
727,210,2024-01-01,Returning,Home Appliances,Home Appliances Product 210,1,421.3,325,Europe,Credit Card,50,9,9.63,3
728,1372,2024-01-23,New,Home Appliances,Home Appliances Product 1372,4,463.1,1532,Asia,Credit Card,58,4,8.01,5
729,389,2024-01-30,Returning,Electronics,Electronics Product 389,5,598.1,2135,Europe,PayPal,50,5,17.11,4
730,1175,2024-01-06,New,Electronics,Electronics Product 1175,2,627.2,1102,North America,Credit Card,53,3,7.62,2
731,657,2024-01-28,Returning,Home Appliances,Home Appliances Product 657,3,804.3,2274,Asia,Credit Card,52,7,4.63,5
732,97,2024-01-08,Returning,Electronics,Electronics Product 97,1,854.3,792,North America,PayPal,48,3,6.23,4
733,1193,2024-01-24,Returning,Clothing,Clothing Product 1193,3,832.7,1962,North America,Credit Card,31,8,17.87,7
734,1956,2024-01-07,New,Clothing,Clothing Product 1956,1,632.4,464,North America,PayPal,42,7,16.84,4
735,2039,2024-01-28,New,Electronics,Electronics Product 87,2,531.7,938,,Credit Card,40,9,6.27,5
736,1400,2024-01-21,Returning,Clothing,Clothing Product 1400,2,531.2,764,North America,PayPal,35,3,14.92,2
737,1135,2024-01-26,New,Electronics,Electronics Product 1135,3,632.3,1383,Asia,PayPal,44,10,17.13,5
738,711,2024-01-22,Returning,Clothing,Clothing Product 711,4,1050.2,3708,North America,Credit Card,34,1,12.32,5
739,2068,2024-01-03,Returning,Electronics,Electronics Product 1472,5,219.89999999999998,110,,Credit Card,48,4,19.79,3
740,1465,2024-01-26,Returning,Clothing,Clothing Product 1465,3,224.8,441,Europe,Credit Card,25,0,7.78,3
741,124,2024-01-05,New,Clothing,Clothing Product 124,3,921.3,2289,Europe,PayPal,21,10,15.83,2
742,1899,2024-01-10,New,Home Appliances,Home Appliances Product 1899,1,646.9,485,North America,Credit Card,35,20,16.19,3
743,903,2024-01-04,New,Clothing,Clothing Product 903,5,704.0,3145,Asia,PayPal,29,1,7.5,3
744,390,2024-01-01,New,Clothing,Clothing Product 390,2,765.2,1230,North America,PayPal,50,9,15.02,6
745,1639,2024-01-20,New,Home Appliances,Home Appliances Product 1639,2,319.5,526,Europe,PayPal,55,18,5.65,3
746,741,2024-01-22,New,Clothing,Clothing Product 741,4,1106.1,3636,Europe,PayPal,23,6,19.71,6
747,550,2024-01-11,New,Clothing,Clothing Product 550,1,727.7,664,Europe,Credit Card,56,18,6.37,5
748,813,2024-01-04,Returning,Clothing,Clothing Product 813,5,726.5,3405,Europe,PayPal,54,6,4.55,5
749,214,2024-01-05,New,Home Appliances,Home Appliances Product 214,1,1184.6,989,Asia,PayPal,56,0,19.56,5
750,264,2024-01-25,Returning,Home Appliances,Home Appliances Product 264,4,484.4,1672,Europe,Credit Card,41,2,6.64,3
751,367,2024-01-08,New,Home Appliances,Home Appliances Product 367,5,290.4,965,Asia,PayPal,42,14,9.74,4
752,874,2024-01-05,New,Clothing,Clothing Product 874,4,205.70000000000002,96,Europe,PayPal,39,3,18.17,4
753,1287,2024-01-28,New,Clothing,Clothing Product 1287,5,1082.5,4840,Asia,Credit Card,24,9,11.45,2
754,763,2024-01-14,Returning,Clothing,Clothing Product 763,5,618.1,2380,North America,Credit Card,50,8,14.21,7
755,645,2024-01-16,New,Clothing,Clothing Product 645,3,520.9,1371,North America,PayPal,46,6,6.39,7
756,247,2024-01-08,Returning,Clothing,Clothing Product 247,1,513.9,377,Asia,PayPal,51,6,13.69,5
757,664,2024-01-05,New,Home Appliances,Home Appliances Product 664,5,1089.1,4930,Europe,PayPal,53,16,10.31,4
758,223,2024-01-14,Returning,Clothing,Clothing Product 223,4,372.1,1192,Europe,PayPal,49,5,7.41,3
759,301,2024-01-02,Returning,Electronics,Electronics Product 301,2,310.4,262,Asia,Credit Card,50,2,17.94,7
760,380,2024-01-21,Returning,Home Appliances,Home Appliances Product 380,2,998.2,1694,Europe,PayPal,28,5,15.12,6
761,1686,2024-01-07,Returning,Home Appliances,Home Appliances Product 1686,1,352.5,225,North America,PayPal,25,1,12.75,7
762,2035,2024-01-06,New,Home Appliances,Home Appliances Product 425,5,337.0,1280,,PayPal,21,14,8.1,4
763,1005,2024-01-16,New,Clothing,Clothing Product 1005,3,404.9,750,Asia,Credit Card,35,14,15.49,5
764,1013,2024-01-24,New,Clothing,Clothing Product 1013,1,115.69999999999999,56,Europe,Credit Card,53,9,5.97,5
765,193,2024-01-14,New,Clothing,Clothing Product 193,1,454.9,327,Europe,PayPal,42,10,12.79,4
766,307,2024-01-08,New,Electronics,Electronics Product 307,5,553.5,2365,Asia,PayPal,60,6,8.05,2
767,393,2024-01-04,New,Electronics,Electronics Product 393,4,896.9,3396,North America,Credit Card,52,19,4.79,6
768,1867,2024-01-08,New,Electronics,Electronics Product 1867,1,213.5,112,North America,Credit Card,52,12,10.15,2
769,1987,2024-01-08,New,Electronics,Electronics Product 1987,2,440.2,766,Europe,PayPal,38,14,5.72,3
770,825,2024-01-16,New,Clothing,Clothing Product 825,1,393.9,265,Europe,Credit Card,41,4,12.89,3
771,104,2024-01-15,Returning,Clothing,Clothing Product 104,4,986.5,3748,Asia,Credit Card,47,2,4.95,7
772,266,2024-01-27,New,Electronics,Electronics Product 266,3,510.6,1098,Asia,PayPal,48,14,14.46,2
773,1638,2024-01-19,Returning,Home Appliances,Home Appliances Product 1638,1,925.7,854,Europe,Credit Card,46,8,7.17,6
774,1152,2024-01-13,New,Electronics,Electronics Product 1152,5,224.8,325,Europe,PayPal,50,20,15.98,7
775,391,2024-01-02,Returning,Electronics,Electronics Product 391,5,243.79999999999998,390,Europe,Credit Card,30,6,16.58,4
776,1598,2024-01-09,Returning,Electronics,Electronics Product 1598,2,778.4,1196,Europe,PayPal,29,0,18.04,5
777,1458,2024-01-19,Returning,Electronics,Electronics Product 1458,2,1115.6,1878,North America,PayPal,28,1,17.66,5
778,1099,2024-01-20,Returning,Home Appliances,Home Appliances Product 1099,3,1002.3,2487,Asia,Credit Card,35,6,17.33,4
779,1844,2024-01-15,Returning,Home Appliances,Home Appliances Product 1844,4,953.2,3492,North America,PayPal,42,0,8.02,3
780,1699,2024-01-20,New,Clothing,Clothing Product 1699,4,116.9,276,Asia,PayPal,44,18,4.79,4
781,142,2024-01-23,New,Electronics,Electronics Product 142,1,940.0,754,Asia,Credit Card,34,8,18.6,5
782,1109,2024-01-30,New,Electronics,Electronics Product 1109,5,793.0,3110,Asia,PayPal,33,5,17.1,3
783,1722,2024-01-13,New,Electronics,Electronics Product 1722,5,909.3,4280,North America,Credit Card,30,5,5.33,5
784,2045,2024-01-11,New,Electronics,Electronics Product 1210,4,703.7,2372,,Credit Card,47,8,11.07,5
785,796,2024-01-17,Returning,Electronics,Electronics Product 796,5,510.6,1555,North America,Credit Card,20,6,19.96,4
786,836,2024-01-27,New,Clothing,Clothing Product 836,3,1018.9,2613,North America,Credit Card,42,13,14.79,5
787,576,2024-01-07,Returning,Clothing,Clothing Product 576,2,760.8,1386,North America,Credit Card,50,2,6.78,5
788,1704,2024-01-25,New,Electronics,Electronics Product 1704,1,928.8,779,North America,PayPal,28,16,14.98,7
789,1988,2024-01-09,New,Home Appliances,Home Appliances Product 1988,5,830.5,3600,Europe,Credit Card,56,8,11.05,6
790,929,2024-01-30,New,Home Appliances,Home Appliances Product 929,3,283.7,474,Asia,PayPal,50,4,12.57,4
791,1072,2024-01-23,Returning,Electronics,Electronics Product 1072,1,335.3,213,Europe,PayPal,52,10,12.23,5
792,1611,2024-01-22,Returning,Clothing,Clothing Product 1611,5,205.5,675,Europe,Credit Card,26,10,7.05,3
793,2084,2024-01-20,New,Clothing,Clothing Product 1699,4,116.9,276,,PayPal,44,18,4.79,4
794,828,2024-01-19,New,Electronics,Electronics Product 828,2,493.6,668,North America,Credit Card,41,3,15.96,5
795,1212,2024-01-13,New,Home Appliances,Home Appliances Product 1212,5,547.2,2020,Europe,PayPal,30,20,14.32,6
796,739,2024-01-20,Returning,Home Appliances,Home Appliances Product 739,5,957.4,4290,Asia,PayPal,21,6,9.94,2
797,832,2024-01-23,New,Electronics,Electronics Product 832,3,240.2,510,North America,Credit Card,50,0,7.02,3
798,1510,2024-01-11,Returning,Clothing,Clothing Product 1510,1,765.1,608,Europe,Credit Card,44,8,15.71,5
799,1207,2024-01-08,Returning,Electronics,Electronics Product 1207,3,141.7,177,Europe,PayPal,29,8,8.27,4
800,1853,2024-01-24,Returning,Clothing,Clothing Product 1853,3,392.0,738,Europe,Credit Card,46,2,14.6,5
801,486,2024-01-07,New,Home Appliances,Home Appliances Product 486,3,424.1,1098,North America,Credit Card,39,11,5.81,6
802,740,2024-01-21,Returning,Clothing,Clothing Product 740,1,996.8,916,Europe,PayPal,42,7,8.08,3
803,456,2024-01-07,New,Electronics,Electronics Product 456,2,215.9,224,Europe,Credit Card,22,7,10.39,4
804,683,2024-01-24,New,Electronics,Electronics Product 683,1,220.6,73,Europe,PayPal,45,3,14.76,5
805,863,2024-01-24,Returning,Home Appliances,Home Appliances Product 863,4,904.9,2948,North America,Credit Card,54,9,16.79,2
806,207,2024-01-28,New,Clothing,Clothing Product 207,3,924.7,2493,Europe,Credit Card,39,4,9.37,5
807,388,2024-01-29,New,Clothing,Clothing Product 388,5,317.1,715,Europe,Credit Card,54,12,17.41,6
808,1920,2024-01-01,New,Electronics,Electronics Product 1920,1,733.8,546,Europe,Credit Card,26,15,18.78,3
809,734,2024-01-15,Returning,Electronics,Electronics Product 734,1,169.1,49,North America,Credit Card,41,4,12.01,4
810,839,2024-01-30,Returning,Clothing,Clothing Product 839,3,673.9,1566,North America,Credit Card,43,10,15.19,4
811,718,2024-01-29,New,Clothing,Clothing Product 718,5,614.6,2815,Asia,PayPal,41,0,5.16,5
812,1107,2024-01-28,Returning,Clothing,Clothing Product 1107,4,664.2,2336,North America,Credit Card,33,5,8.02,7
813,1355,2024-01-06,New,Home Appliances,Home Appliances Product 1355,2,884.9,1462,North America,PayPal,28,19,15.39,5
814,779,2024-01-30,Returning,Home Appliances,Home Appliances Product 779,5,1108.0,4790,Europe,Credit Card,31,4,15.0,5
815,1196,2024-01-27,New,Home Appliances,Home Appliances Product 1196,5,928.5,4360,North America,PayPal,30,3,5.65,2
816,479,2024-01-30,Returning,Clothing,Clothing Product 479,5,271.6,780,North America,Credit Card,56,5,11.56,5
817,234,2024-01-25,Returning,Home Appliances,Home Appliances Product 234,4,791.8,2588,Asia,PayPal,35,1,14.48,2
818,41,2024-01-12,New,Electronics,Electronics Product 41,1,727.3,686,North America,Credit Card,44,15,4.13,4
819,1444,2024-01-05,Returning,Clothing,Clothing Product 1444,3,928.2,2628,Asia,PayPal,56,3,5.22,3
820,1260,2024-01-01,Returning,Electronics,Electronics Product 1260,3,145.8,237,North America,PayPal,60,4,6.68,7
821,1810,2024-01-11,Returning,Clothing,Clothing Product 1810,1,476.9,353,Europe,Credit Card,53,7,12.39,4
822,1040,2024-01-21,Returning,Clothing,Clothing Product 1040,2,459.9,740,Europe,Credit Card,40,8,8.99,4
823,1476,2024-01-07,New,Clothing,Clothing Product 1476,4,429.2,1132,North America,PayPal,44,2,14.62,3
824,355,2024-01-26,Returning,Electronics,Electronics Product 355,4,1003.4,3848,Europe,Credit Card,20,5,4.14,3
825,2086,2024-01-08,Returning,Clothing,Clothing Product 1747,1,831.2,683,,Credit Card,34,2,14.82,5
826,1539,2024-01-10,New,Electronics,Electronics Product 1539,1,969.1,899,Europe,Credit Card,33,13,7.01,6
827,1956,2024-01-07,New,Clothing,Clothing Product 1956,1,632.4,464,North America,PayPal,42,7,16.84,4
828,1311,2024-01-22,New,Clothing,Clothing Product 1311,5,202.10000000000002,545,Asia,PayPal,24,20,9.31,3
829,2052,2024-01-20,New,Home Appliances,Home Appliances Product 1999,2,230.3,356,,PayPal,28,14,5.23,5
830,1724,2024-01-15,Returning,Home Appliances,Home Appliances Product 1724,4,375.7,1024,North America,Credit Card,46,3,11.97,2
831,1536,2024-01-07,Returning,Home Appliances,Home Appliances Product 1536,4,621.0,1868,Europe,PayPal,49,9,15.4,4
832,1723,2024-01-14,Returning,Electronics,Electronics Product 1723,5,768.6,3215,North America,Credit Card,34,9,12.56,3
833,747,2024-01-28,Returning,Home Appliances,Home Appliances Product 747,3,215.2,270,Europe,PayPal,59,0,12.52,7
834,79,2024-01-20,Returning,Home Appliances,Home Appliances Product 79,1,610.5,490,North America,PayPal,54,4,12.05,6
835,1845,2024-01-16,Returning,Electronics,Electronics Product 1845,2,911.7,1472,Asia,Credit Card,41,6,17.57,5
836,688,2024-01-29,New,Home Appliances,Home Appliances Product 688,4,859.5,3128,Asia,PayPal,33,15,7.75,3
837,1368,2024-01-19,Returning,Clothing,Clothing Product 1368,4,1079.5,3816,Europe,PayPal,52,7,12.55,5
838,1852,2024-01-23,New,Home Appliances,Home Appliances Product 1852,1,783.0,714,North America,PayPal,34,10,6.9,3
839,534,2024-01-25,New,Clothing,Clothing Product 534,2,833.2,1280,North America,PayPal,40,14,19.32,2
840,866,2024-01-27,Returning,Clothing,Clothing Product 866,3,335.1,684,Europe,PayPal,49,7,10.71,2
841,187,2024-01-08,Returning,Electronics,Electronics Product 187,5,1177.8,4980,Asia,Credit Card,38,5,18.18,3
842,716,2024-01-27,Returning,Electronics,Electronics Product 716,5,624.9,2630,Asia,PayPal,58,8,9.89,6
843,2048,2024-01-08,Returning,Electronics,Electronics Product 1777,5,347.2,1420,,Credit Card,58,4,6.32,7
844,437,2024-01-18,New,Clothing,Clothing Product 437,2,614.9,1052,Europe,PayPal,43,6,8.89,2
845,332,2024-01-03,Returning,Electronics,Electronics Product 332,4,253.6,524,Europe,PayPal,59,5,12.26,2
846,26,2024-01-27,New,Electronics,Electronics Product 26,2,915.1,1528,Asia,Credit Card,59,8,15.11,3
847,1480,2024-01-11,Returning,Clothing,Clothing Product 1480,1,623.3,541,Europe,PayPal,41,9,8.23,7
848,1613,2024-01-24,Returning,Electronics,Electronics Product 1613,3,1058.6,2916,Europe,Credit Card,54,2,8.66,3
849,364,2024-01-05,Returning,Clothing,Clothing Product 364,1,324.8,269,Asia,Credit Card,35,8,5.58,3
850,268,2024-01-29,New,Home Appliances,Home Appliances Product 268,3,747.6,2097,North America,Credit Card,29,6,4.86,3
851,1795,2024-01-26,New,Home Appliances,Home Appliances Product 1795,1,969.2,877,North America,PayPal,27,1,9.22,6
852,354,2024-01-25,Returning,Electronics,Electronics Product 354,4,635.9,2104,Asia,PayPal,27,8,10.99,4
853,1591,2024-01-02,New,Home Appliances,Home Appliances Product 1591,1,841.4,798,North America,Credit Card,41,5,4.34,4
854,898,2024-01-29,New,Clothing,Clothing Product 898,4,245.6,340,North America,Credit Card,32,16,16.06,7
855,759,2024-01-10,New,Clothing,Clothing Product 759,4,916.0,3464,Europe,PayPal,54,19,5.0,6
856,461,2024-01-12,Returning,Clothing,Clothing Product 461,1,356.8,310,North America,Credit Card,24,5,4.68,7
857,484,2024-01-05,Returning,Clothing,Clothing Product 484,1,75.7,35,Europe,Credit Card,50,9,4.07,2
858,1164,2024-01-25,New,Home Appliances,Home Appliances Product 1164,2,367.6,522,Europe,PayPal,47,12,10.66,2
859,537,2024-01-28,New,Home Appliances,Home Appliances Product 537,1,191.8,105,North America,Credit Card,32,12,8.68,4
860,539,2024-01-30,New,Home Appliances,Home Appliances Product 539,1,335.8,240,Europe,Credit Card,42,0,9.58,6
861,1112,2024-01-03,New,Electronics,Electronics Product 1112,3,309.7,426,Asia,PayPal,29,5,16.77,7
862,1751,2024-01-12,New,Clothing,Clothing Product 1751,4,435.9,1556,Europe,PayPal,31,7,4.69,4
863,1498,2024-01-29,New,Clothing,Clothing Product 1498,2,684.4,1284,North America,PayPal,46,17,4.24,2
864,38,2024-01-09,Returning,Home Appliances,Home Appliances Product 38,5,744.9,3065,North America,PayPal,56,6,13.19,5
865,243,2024-01-04,New,Home Appliances,Home Appliances Product 243,5,389.6,1435,Asia,PayPal,24,6,10.26,7
866,1673,2024-01-24,New,Home Appliances,Home Appliances Product 1673,4,944.7,3252,North America,Credit Card,32,17,13.17,6
867,275,2024-01-06,New,Clothing,Clothing Product 275,3,770.0,2088,North America,PayPal,34,4,7.4,6
868,1378,2024-01-29,Returning,Clothing,Clothing Product 1378,4,419.3,1396,Europe,PayPal,56,9,7.03,3
869,547,2024-01-08,Returning,Home Appliances,Home Appliances Product 547,2,478.8,696,Asia,Credit Card,26,0,13.08,6
870,353,2024-01-24,Returning,Clothing,Clothing Product 353,5,489.9,1575,Asia,Credit Card,38,0,17.49,6
871,264,2024-01-25,Returning,Home Appliances,Home Appliances Product 264,4,484.4,1672,Europe,Credit Card,41,2,6.64,3
872,1120,2024-01-11,New,Electronics,Electronics Product 1120,4,873.0,2856,Europe,PayPal,27,6,15.9,7
873,319,2024-01-20,Returning,Clothing,Clothing Product 319,4,502.3,1796,North America,Credit Card,27,1,5.33,5
874,1496,2024-01-27,Returning,Home Appliances,Home Appliances Product 1496,3,525.1,1080,North America,PayPal,31,0,16.51,2
875,617,2024-01-18,Returning,Home Appliances,Home Appliances Product 617,4,530.9,1800,Europe,Credit Card,26,1,8.09,3
876,1528,2024-01-29,Returning,Electronics,Electronics Product 1528,5,282.1,770,North America,Credit Card,27,7,12.81,4
877,552,2024-01-13,Returning,Clothing,Clothing Product 552,3,1175.6,2997,Europe,Credit Card,56,8,17.66,3
878,108,2024-01-19,New,Home Appliances,Home Appliances Product 108,1,296.1,108,Europe,PayPal,42,10,18.81,7
879,39,2024-01-10,New,Home Appliances,Home Appliances Product 39,3,467.3,1062,Asia,PayPal,57,6,11.33,7
880,1706,2024-01-27,New,Home Appliances,Home Appliances Product 1706,1,429.6,319,Asia,Credit Card,49,8,11.06,7
881,123,2024-01-04,Returning,Clothing,Clothing Product 123,1,655.4,525,Europe,Credit Card,44,4,13.04,5
882,73,2024-01-14,Returning,Electronics,Electronics Product 73,5,257.7,440,Europe,PayPal,54,9,16.97,6
883,1457,2024-01-18,New,Electronics,Electronics Product 1457,2,961.6,1548,North America,PayPal,42,3,18.76,2
884,2019,2024-01-03,New,Clothing,Clothing Product 932,1,548.4,361,,Credit Card,27,1,18.74,4
